ExternalInterface|flash.external|The ExternalInterface class is an application programming interface that enables straightforward communication between ActionScript and the SWF container– for example, an HTML page with JavaScript or a desktop application that uses Flash Player to display a SWF file.
Fade|fl.transitions|The Fade class fades the movie clip object in or out.
Fade|mx.effects|The Fade effect animates the alpha property of a component, either from transparent to opaque, or from opaque to transparent.
Fade|spark.effects|The Fade effect animates the alpha property of a component.
FadeInstance|mx.effects.effectClasses|The FadeInstance class implements the instance class for the Fade effect.
FadeInstance|spark.effects.supportClasses|The FadeInstance class implements the instance class for the Fade effect.
Fault|mx.rpc|The Fault class represents a fault in a remote procedure call (RPC) service invocation.
FaultEvent|mx.rpc.events|This event is dispatched when an RPC call has a fault.
File|flash.filesystem|A File object represents a path to a file or directory.
FileEvent|mx.events|The FileEvent class represents event objects that are specific to the FileSystemList, FileSystemDataGrid, FileSystemTree and FileSystemComboBox controls.
FileFilter|flash.net|The FileFilter class is used to indicate what files on the user's system are shown in the file-browsing dialog box that is displayed when the FileReference.browse() method, the FileReferenceList.browse() method is called or a browse method of a File, FileReference, or FileReferenceList object is called.
FileListEvent|flash.events|A File object dispatches a FileListEvent object when a call to the getDirectoryListingAsync() method of a File object successfully enumerates a set of files and directories or when a user selects files after a call to the browseForOpenMultiple() method.
FileMode|flash.filesystem|The FileMode class defines string constants used in the fileMode parameter of the open() and openAsync() methods of the FileStream class.
FileReference|flash.net|The FileReference class provides a means to upload and download files between a user's computer and a server.
FileReferenceList|flash.net|The FileReferenceList class provides a means to let users select one or more files for uploading.
FileStream|flash.filesystem|A FileStream object is used to read and write files.
FileSystemComboBox|mx.controls|The FileSystemComboBox control defines a combo box control for navigating up the chain of ancestor directories from a specified directory in a file system.
FileSystemDataGrid|mx.controls|The FileSystemDataGrid control lets you display the contents of a single file system directory in a data grid format.
FileSystemDataGridNameColumnRendererAutomationImpl|mx.automation.delegates.controls.fileSystemClasses|Defines methods and properties required to perform instrumentation for the DataGridItemRenderer class.
FileSystemEnumerationMode|mx.controls|The FileSystemEnumerationMode class defines the constant values for the enumerationMode property of the FileSystemList, FileSystemDataGrid, and FileSystemTree classes.
FileSystemHistoryButton|mx.controls|The FileSystemHistoryButton control defines a single control with two buttons: a main button on the left and a secondary button on the right.
FileSystemList|mx.controls|The FileSystemList control lets you display the contents of a single file system directory, in a list format.
FileSystemSizeDisplayMode|mx.controls|The FileSystemSizeDisplayMode class defines the constant values for the sizeDisplayMode property of the FileSystemDataGrid class.
FileSystemTree|mx.controls|The FileSystemTree control displays the contents of a file system directory as a tree.
FileSystemTreeAutomationImpl|mx.automation.delegates.controls|Defines methods and properties required to perform instrumentation for the Tree control.
FilledElement|spark.primitives.supportClasses|The FilledElement class is the base class for graphics elements that contain a stroke and a fill.
FlexBitmap|mx.core|FlexBitmap is a subclass of the Player's Bitmap class.
FlexContentHolderAutomationImpl|mx.automation.delegates.flashflexkit|Defines methods and properties required to perform instrumentation for the FlexContentHolder control.
FlexEvent|mx.events|The FlexEvent class represents the event object passed to the event listener for many Flex events.
FlexGlobals|mx.core|A class that contains variables that are global to all applications within the same ApplicationDomain.
FlexHTMLLoader|mx.core|FlexHTMLLoader is a subclass of the Player's HTMLLoader class used by the Flex HTML control.
FlexLoader|mx.core|FlexLoader is a subclass of the Player's Loader class.
FlexMouseEvent|mx.events|The FlexMouseEvent class represents the event object passed to the event listener for Flex-specific mouse activity.
FlexMovieClip|mx.core|FlexMovieClip is a subclass of the Player's MovieClip class.
FlexNativeMenu|mx.controls|The FlexNativeMenu component provides a wrapper for AIR's NativeMenu class.
FlexNativeMenuAutomationImpl|mx.automation.delegates.controls|Defines methods and properties required to perform instrumentation for the Flex Native Menu.
FlexNativeMenuEvent|mx.events|The FlexNativeMenuEvent class represents events that are associated with menu activities in FlexNativeMenu.
FlexNativeWindowBoundsEvent|mx.events|The FlexNativeWindowBoundsEvent is dispatched when the size or location changes for the NativeWindow that underlies a Window or WindowedApplication component.
FlexPrintJob|mx.printing|The FlexPrintJob class is a wrapper for the flash.printing.PrintJob class.
FlexPrintJobScaleType|mx.printing|Values for the scaleType property of the FlexPrintJob.addObject() method parameter.
FlexShape|mx.core|FlexShape is a subclass of the Player's Shape class.
FlexSimpleButton|mx.core|FlexSimpleButton is a subclass of the Player's SimpleButton class.
FlexSprite|mx.core|FlexSprite is a subclass of the Player's Sprite class and the superclass of UIComponent.
FlexTextField|mx.core|FlexTextField is a subclass of the Player's TextField class and the superclass of UITextField.
FlexVersion|mx.core|This class controls the backward-compatibility of the framework.
FlipViewTransition|spark.transitions|The FlipViewTransition class performs a simple flip transition for views.
Float|flashx.textLayout.formats|Defines values for the float property of the InlineGraphicElement class.
FlowComposerBase|flashx.textLayout.compose|The FlowComposerBase class is the base class for Text Layout Framework flow composer classes, which control the composition of text lines in ContainerController objects.
